match_id,player,team,runs,balls_faced,fours,sixes,wickets,overs_bowled,balls_bowled,runs_conceded,catches,run_outs,maiden,stumps,match_outcome,opposition_team,strike_rate,economy,fantasy_points,venue
1031675,AU Rashid,England,0,0,0,0,1,10,61,41,0,0,1,0,win,West Indies,0.0,4.03,51,The Rose Bowl
247489,M Muralitharan,Sri Lanka,2,2,0,0,1,10,61,47,0,0,1,0,win,England,100.0,4.62,51,"Sir Vivian Richards Stadium, North Sound"
1322039,Waseem Muhammad,United Arab Emirates,23,15,2,2,0,0,0,0,1,0,0,0,loss,Scotland,153.33,0.0,51,"Mannofield Park, Aberdeen"
516206,DE Bollinger,Australia,0,0,0,0,1,7,43,33,1,0,1,0,win,Sri Lanka,0.0,4.6,51,Pallekele International Cricket Stadium
936143,HM Amla,South Africa,25,22,5,0,0,0,0,0,0,0,0,0,win,Australia,113.64,0.0,51,Newlands
1120290,NLTC Perera,Sri Lanka,25,29,3,1,0,2,12,18,0,0,0,0,loss,Pakistan,86.21,9.0,51,Sharjah Cricket Stadium
1115805,Rumman Raees,Pakistan,0,0,0,0,1,9,54,59,1,0,0,0,loss,New Zealand,0.0,6.56,51,Seddon Park
1339623,AF Milne,New Zealand,4,9,0,0,1,8,49,33,0,0,1,0,win,Pakistan,44.44,4.04,51,"National Stadium, Karachi"
249238,CT Tremlett,England,0,0,0,0,1,11,68,64,0,0,1,0,loss,New Zealand,0.0,5.65,51,Western Australia Cricket Association Ground
403381,SR Tendulkar,India,27,33,5,0,0,0,0,0,0,0,0,0,loss,Sri Lanka,81.82,0.0,51,R Premadasa Stadium
1317491,JR Hazlewood,Australia,0,0,0,0,1,7,44,19,1,0,0,0,win,England,0.0,2.59,51,Melbourne Cricket Ground
727937,MA Leask,Scotland,10,14,0,1,1,5,31,25,0,0,0,0,loss,Ireland,71.43,4.84,51,"The Village, Malahide"
1022361,B Kumar,India,0,0,0,0,1,10,61,53,0,1,0,0,loss,Sri Lanka,0.0,5.21,51,Kennington Oval
64935,MS Kasprowicz,Australia,0,0,0,0,1,8,48,34,0,0,2,0,win,New Zealand,0.0,4.25,51,Basin Reserve
1303311,CA Young,Ireland,6,3,1,0,1,8,49,55,0,0,0,0,loss,New Zealand,200.0,6.73,51,"The Village, Malahide, Dublin"
1377776,CN Greaves,Scotland,18,15,1,0,1,2,12,18,0,0,0,0,loss,Netherlands,120.0,9.0,51,"Queens Sports Club, Bulawayo"
1098206,JO Holder,West Indies,0,0,0,0,1,8,49,33,1,0,0,0,loss,India,0.0,4.04,51,"Queen's Park Oval, Port of Spain"
685735,Sohail Tanvir,Pakistan,6,11,1,0,1,8,48,40,0,0,0,0,loss,South Africa,54.55,5.0,51,SuperSport Park
296914,IR Bell,England,35,72,0,0,0,0,0,0,1,1,0,0,win,South Africa,48.61,0.0,51,Headingley
350481,B Laughlin,Australia,0,0,0,0,1,9,56,54,1,0,0,0,win,South Africa,0.0,5.79,51,New Wanderers Stadium
623574,SW Masakadza,Zimbabwe,0,0,0,0,1,10,61,63,0,1,0,0,win,Bangladesh,0.0,6.2,51,Queens Sports Club
366711,JD Ryder,New Zealand,14,20,1,0,1,4,24,17,0,0,0,0,win,West Indies,70.0,4.25,51,Westpac Stadium
1325550,TL Chivanga,Zimbabwe,4,4,1,0,1,8,50,30,0,0,0,0,loss,India,100.0,3.6,51,Harare Sports Club
455235,Abdul Razzaq,Pakistan,21,9,1,2,0,7,42,47,0,0,0,0,win,Bangladesh,233.33,6.71,51,Rangiri Dambulla International Stadium
1144148,Imran Tahir,South Africa,0,0,0,0,1,10,61,43,0,0,1,0,win,Zimbabwe,0.0,4.23,51,Boland Park
238189,Harbhajan Singh,India,0,0,0,0,1,10,60,43,0,0,1,0,win,England,0.0,4.3,51,Nahar Singh Stadium
1000891,PJ Cummins,Australia,0,0,0,0,1,10,62,40,0,0,1,0,win,Pakistan,0.0,3.87,51,Western Australia Cricket Association Ground
64936,JA Rudolph,South Africa,33,66,4,0,0,0,0,0,0,0,0,0,win,Zimbabwe,50.0,0.0,51,St George's Park
64846,M Muralitharan,Sri Lanka,0,0,0,0,1,10,61,14,0,0,0,0,win,England,0.0,1.38,51,Rangiri Dambulla International Stadium
1144507,L Ngidi,South Africa,0,0,0,0,1,10,62,45,0,0,1,0,loss,New Zealand,0.0,4.35,51,Edgbaston
259793,JP Duminy,South Africa,31,39,2,0,0,0,0,0,1,0,0,0,win,Zimbabwe,79.49,0.0,51,Buffalo Park
1377751,SN Netravalkar,United States of America,4,16,0,0,1,8,48,29,0,0,1,0,loss,Nepal,25.0,3.62,51,"Takashinga Sports Club, Highfield, Harare"
238213,SL Malinga,Sri Lanka,0,0,0,0,1,10,61,37,0,0,1,0,loss,Pakistan,0.0,3.64,51,R Premadasa Stadium
1377755,Vikramjit Singh,Netherlands,8,11,1,0,1,3,19,18,1,0,0,0,win,United States of America,72.73,5.68,51,"Takashinga Sports Club, Highfield, Harare"
1272380,PR Stirling,Ireland,33,73,4,0,0,0,0,0,0,0,0,0,loss,Zimbabwe,45.21,0.0,51,"Civil Service Cricket Club, Stormont, Belfast"
645643,Mohammad Hafeez,Pakistan,11,22,1,0,0,6,36,22,2,0,2,0,win,West Indies,50.0,3.67,51,"Beausejour Stadium, Gros Islet"
366711,NO Miller,West Indies,25,36,2,0,0,3,18,22,1,0,0,0,loss,New Zealand,69.44,7.33,51,Westpac Stadium
745161,WU Tharanga,Sri Lanka,27,33,5,0,0,0,0,0,0,0,0,0,win,Pakistan,81.82,0.0,51,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
1109608,SN Thakur,India,0,0,0,0,1,7,44,24,1,0,0,0,win,Sri Lanka,0.0,3.27,51,"R.Premadasa Stadium, Khettarama"
216271,M Muralitharan,Asia XI,0,0,0,0,1,9,55,25,0,0,1,0,loss,Africa XI,0.0,2.73,51,SuperSport Park
1142924,TL Chatara,Zimbabwe,0,0,0,0,1,10,62,77,1,0,0,0,loss,Pakistan,0.0,7.45,51,Queens Sports Club
300487,P Utseya,Zimbabwe,0,0,0,0,1,9,55,62,1,0,0,0,loss,South Africa,0.0,6.76,51,Harare Sports Club
1377765,L Tucker,Ireland,19,11,3,0,0,0,0,0,1,0,0,1,win,United Arab Emirates,172.73,0.0,51,Bulawayo Athletic Club
259793,RJ Peterson,South Africa,0,0,0,0,1,10,62,25,0,0,0,0,win,Zimbabwe,0.0,2.42,51,Buffalo Park
536930,R Ashwin,India,0,0,0,0,1,10,61,73,1,0,0,0,win,West Indies,0.0,7.18,51,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1213872,KMA Paul,West Indies,21,27,3,0,0,7,43,61,1,0,0,0,loss,Sri Lanka,77.78,8.51,51,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
1456443,M Theekshana,Sri Lanka,0,0,0,0,1,6,37,31,1,1,0,0,win,New Zealand,0.0,5.03,51,Rangiri Dambulla International Stadium
433598,CB Mpofu,Zimbabwe,0,0,0,0,1,6,38,25,1,0,1,0,win,Kenya,0.0,3.95,51,Eden Gardens
530427,Aizaz Cheema,Pakistan,0,0,0,0,1,5,31,13,1,0,1,0,win,Sri Lanka,0.0,2.52,51,Dubai International Cricket Stadium
64936,BRM Taylor,Zimbabwe,41,83,2,0,0,0,0,0,0,0,0,0,loss,South Africa,49.4,0.0,51,St George's Park
530427,Abdul Razzaq,Pakistan,0,0,0,0,1,5,32,23,1,1,0,0,win,Sri Lanka,0.0,4.31,51,Dubai International Cricket Stadium
65642,BA Williams,Australia,0,0,0,0,1,10,61,45,0,0,1,0,win,England,0.0,4.43,51,Melbourne Cricket Ground
66205,ST Jayasuriya,Sri Lanka,27,32,3,0,0,4,24,23,0,0,0,0,loss,England,84.38,5.75,51,The Rose Bowl
1377751,LN Rajbanshi,Nepal,0,0,0,0,1,10,60,20,0,0,0,0,win,United States of America,0.0,2.0,51,"Takashinga Sports Club, Highfield, Harare"
760889,TT Bresnan,England,0,0,0,0,1,6,36,11,0,0,2,0,loss,Ireland,0.0,1.83,51,"The Village, Malahide"
1384398,Towhid Hridoy,Bangladesh,39,62,2,0,0,0,0,0,0,0,0,0,loss,England,62.9,0.0,51,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
223334,MF Maharoof,Sri Lanka,18,63,1,0,1,3,20,16,0,0,1,0,loss,India,28.57,4.8,51,"Punjab Cricket Association IS Bindra Stadium, Mohali"
578619,B Kumar,India,0,0,0,0,1,8,48,32,1,0,0,0,win,West Indies,0.0,4.0,51,Kennington Oval
1294970,R Ngarava,Zimbabwe,0,0,0,0,1,10,61,40,0,0,1,0,win,Sri Lanka,0.0,3.93,51,Pallekele International Cricket Stadium
1303311,MG Bracewell,New Zealand,21,18,1,1,0,7,42,51,1,0,0,0,win,Ireland,116.67,7.29,51,"The Village, Malahide, Dublin"
566945,Fawad Ahmed,Australia,4,2,1,0,1,7,42,51,0,1,0,0,win,England,200.0,7.29,51,The Rose Bowl
1262757,K Gowtham,India,2,3,0,0,1,8,50,43,1,0,0,0,loss,Sri Lanka,66.67,5.16,51,"R Premadasa Stadium, Colombo"
1206062,XM Marshall,United States of America,31,44,4,0,0,0,0,0,0,0,0,0,win,United Arab Emirates,70.45,0.0,51,ICC Academy
1358089,KP Meiyappan,United Arab Emirates,11,15,2,0,0,2,13,16,3,0,0,0,loss,Nepal,73.33,7.38,51,"Tribhuvan University International Cricket Ground, Kirtipur"
423791,JEC Franklin,New Zealand,12,31,0,0,1,9,54,44,0,0,0,0,win,Australia,38.71,4.89,51,McLean Park
267387,KAD Hurdle,Bermuda,1,13,0,0,1,10,64,37,0,0,0,0,loss,Netherlands,7.69,3.47,51,Ruaraka Sports Club Ground
249240,NW Bracken,Australia,3,5,0,0,1,8,51,38,0,0,1,0,loss,England,60.0,4.47,51,Melbourne Cricket Ground
913661,AD Hales,England,23,15,5,0,0,0,0,0,1,0,0,0,loss,Pakistan,153.33,0.0,51,Sophia Gardens
1341975,CB Sole,Scotland,0,0,0,0,1,10,62,44,0,0,1,0,win,Namibia,0.0,4.26,51,"United Cricket Club Ground, Windhoek"
335347,Najeeb Amar,Hong Kong,21,26,2,0,0,10,60,35,0,0,0,0,loss,Pakistan,80.77,3.5,51,National Stadium
1294970,PVD Chameera,Sri Lanka,13,13,0,1,0,9,56,44,1,1,0,0,loss,Zimbabwe,100.0,4.71,51,Pallekele International Cricket Stadium
1251952,CA Young,Ireland,8,17,0,0,1,9,54,61,0,0,0,0,loss,South Africa,47.06,6.78,51,"The Village, Malahide, Dublin"
1299587,KH Prajapati,Oman,29,37,3,1,0,0,0,0,0,0,0,0,loss,United Arab Emirates,78.38,0.0,51,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)
65644,T Taibu,Zimbabwe,29,62,3,0,0,0,0,0,1,0,0,0,loss,Australia,46.77,0.0,51,Sydney Cricket Ground
564784,HDRL Thirimanne,Sri Lanka,47,69,0,0,0,0,0,0,0,0,0,0,loss,India,68.12,0.0,51,R Premadasa Stadium
434260,Yuvraj Singh,India,1,5,0,0,1,10,61,32,0,0,0,0,win,Bangladesh,20.0,3.15,50,Shere Bangla National Stadium
247500,PD Collingwood,England,30,58,3,0,0,2,12,12,0,0,0,0,loss,South Africa,51.72,6.0,50,"Kensington Oval, Bridgetown"
298807,DJG Sammy,West Indies,12,6,1,1,0,10,60,62,1,0,0,0,loss,South Africa,200.0,6.2,50,St George's Park
434259,WU Tharanga,Sri Lanka,30,50,4,0,0,0,0,0,0,0,0,0,win,India,60.0,0.0,50,Shere Bangla National Stadium
518958,RJ Harris,Australia,3,9,0,0,1,10,60,43,0,0,0,0,win,Sri Lanka,33.33,4.3,50,Western Australia Cricket Association Ground
520592,KO Meth,Zimbabwe,10,26,1,0,1,7,45,45,0,0,0,0,loss,New Zealand,38.46,6.0,50,University Oval
754731,GJ Maxwell,Australia,7,10,0,0,1,8,48,30,0,0,0,0,win,South Africa,70.0,3.75,50,Sydney Cricket Ground
433579,TT Bresnan,England,1,4,0,0,1,8,48,27,0,0,1,0,win,South Africa,25.0,3.38,50,"MA Chidambaram Stadium, Chepauk"
433579,MH Yardy,England,3,18,0,0,1,9,54,46,0,0,1,0,win,South Africa,16.67,5.11,50,"MA Chidambaram Stadium, Chepauk"
1377758,J Gumbie,Zimbabwe,26,52,2,1,0,0,0,0,1,0,0,0,win,West Indies,50.0,0.0,50,Harare Sports Club
473927,Mohammad Hafeez,Pakistan,14,20,2,0,0,9,55,33,1,0,0,0,win,New Zealand,70.0,3.6,50,Seddon Park
744683,Mashrafe Mortaza,Bangladesh,0,0,0,0,1,8,51,22,0,0,1,0,loss,India,0.0,2.59,50,Shere Bangla National Stadium
860271,Ahmed Shehzad,Pakistan,30,43,4,0,0,0,0,0,0,0,0,0,loss,Sri Lanka,69.77,0.0,50,Pallekele International Cricket Stadium
319146,JR Hopes,Australia,0,1,0,0,1,10,60,63,1,0,0,0,win,West Indies,0.0,6.3,50,"Warner Park, Basseterre"
217979,BRM Taylor,Zimbabwe,26,41,5,0,0,0,0,0,0,0,0,0,loss,India,63.41,0.0,50,Harare Sports Club
659553,Abdur Rehman,Pakistan,0,1,0,0,1,8,48,23,1,0,0,0,win,Zimbabwe,0.0,2.88,50,Harare Sports Club
433569,DM Bravo,West Indies,30,39,1,2,0,0,0,0,0,0,0,0,win,Netherlands,76.92,0.0,50,Feroz Shah Kotla
645637,Mohammad Irfan,Pakistan,0,0,0,0,1,10,63,35,0,0,0,0,loss,West Indies,0.0,3.33,50,Providence Stadium
343761,Iftikhar Anjum,Pakistan,5,3,1,0,1,8,50,58,0,0,0,0,win,Bangladesh,166.67,6.96,50,Gaddafi Stadium
426387,NM Hauritz,Australia,22,17,3,0,0,8,49,43,0,0,0,0,loss,England,129.41,5.27,50,The Rose Bowl
64896,DJ Bravo,West Indies,16,44,1,0,0,10,61,19,0,0,2,0,win,Bangladesh,36.36,1.87,50,Arnos Vale Ground
727935,I Wardlaw,Scotland,0,4,0,0,1,8,48,27,0,0,2,0,loss,Ireland,0.0,3.38,50,"The Village, Malahide"
343761,Sohail Tanvir,Pakistan,1,2,0,0,1,10,60,49,0,0,1,0,win,Bangladesh,50.0,4.9,50,Gaddafi Stadium
749793,HDRL Thirimanne,Sri Lanka,30,41,4,0,0,0,0,0,0,0,0,0,win,New Zealand,73.17,0.0,50,Westpac Stadium
224227,A Nel,South Africa,0,0,0,0,1,9,58,42,0,0,1,0,win,New Zealand,0.0,4.34,50,SuperSport Park
1312802,CS MacLeod,Scotland,20,29,3,0,0,1,8,5,2,0,0,0,loss,United Arab Emirates,68.97,3.75,50,"Moosa Cricket Stadium, Pearland"
1130743,Mehedi Hasan Miraz,Bangladesh,5,14,0,0,1,10,60,53,0,0,0,0,loss,Sri Lanka,35.71,5.3,50,"Shere Bangla National Stadium, Mirpur"
64929,N Boje,South Africa,1,1,0,0,1,10,61,33,0,0,0,0,win,England,100.0,3.25,50,SuperSport Park
433569,AN Kervezee,Netherlands,14,20,2,0,0,0,0,0,3,0,0,0,loss,West Indies,70.0,0.0,50,Feroz Shah Kotla
65665,WW Hinds,West Indies,30,36,2,0,0,5,32,38,0,0,0,0,loss,Pakistan,83.33,7.12,50,W.A.C.A. Ground
1130740,LD Chandimal,Sri Lanka,38,71,2,0,0,0,0,0,0,0,0,0,win,Zimbabwe,53.52,0.0,50,"Shere Bangla National Stadium, Mirpur"
659553,Shahid Afridi,Pakistan,7,7,0,0,1,6,38,23,0,0,1,0,win,Zimbabwe,100.0,3.63,50,Harare Sports Club
1373576,WG Jacks,England,26,25,3,1,0,0,0,0,0,0,0,0,loss,West Indies,104.0,0.0,50,"Sir Vivian Richards Stadium, North Sound, Antigua"
1131274,GH Dockrell,Ireland,0,1,0,0,1,10,60,51,1,0,0,0,win,United Arab Emirates,0.0,5.1,50,ICC Academy
249230,MR Gillespie,New Zealand,0,0,0,0,1,10,64,63,0,0,1,0,loss,Australia,0.0,5.91,50,Western Australia Cricket Association Ground
1157378,Imam-ul-Haq,Pakistan,34,49,3,0,0,0,0,0,0,0,0,0,loss,New Zealand,69.39,0.0,50,Sheikh Zayed Stadium
1119538,AD Hales,England,26,38,3,0,0,0,0,0,1,0,0,0,win,Australia,68.42,0.0,50,Sophia Gardens
426387,TD Paine,Australia,26,43,3,0,0,0,0,0,1,0,0,0,loss,England,60.47,0.0,50,The Rose Bowl
65277,CB Wishart,Zimbabwe,30,51,4,0,0,0,0,0,0,0,0,0,loss,New Zealand,58.82,0.0,50,"Goodyear Park, Bloemfontein"
65283,GB Hogg,Australia,0,3,0,0,1,10,60,31,0,0,1,0,win,Kenya,0.0,3.1,50,"Kingsmead, Durban"
291362,SR Clark,Australia,0,1,0,0,1,10,60,26,0,0,1,0,loss,India,0.0,2.6,50,Melbourne Cricket Ground
1365102,SM Sharma,United Arab Emirates,3,2,0,0,1,6,37,22,1,0,0,0,win,Namibia,150.0,3.57,50,"United Cricket Club Ground, Windhoek"
995463,MS Wade,Australia,8,5,0,1,0,0,0,0,4,0,0,0,win,Sri Lanka,160.0,0.0,50,Rangiri Dambulla International Stadium
1158067,MA Wood,England,1,3,0,0,1,10,62,36,0,0,0,0,loss,West Indies,33.33,3.48,50,"Kensington Oval, Barbados"
65263,B Lee,Australia,0,0,0,0,1,6,41,21,0,0,2,0,win,Namibia,0.0,3.07,50,"North West Cricket Stadium, Potchefstroom"
474480,MM Patel,India,0,0,0,0,1,9,59,54,0,1,0,0,loss,England,0.0,5.49,50,Lord's
1187682,MJ Santner,New Zealand,12,10,1,1,0,10,62,52,1,0,0,0,win,India,120.0,5.03,50,Seddon Park
1365552,Ebadat Hossain,Bangladesh,1,3,0,0,1,10,62,51,0,0,1,0,win,Ireland,33.33,4.94,50,"County Ground, Chelmsford"
1050225,D Ramdin,West Indies,34,29,1,1,0,0,0,0,0,0,0,0,loss,Pakistan,117.24,0.0,50,Sharjah Cricket Stadium
1341975,CM McBride,Scotland,30,56,4,0,0,0,0,0,0,0,0,0,win,Namibia,53.57,0.0,50,"United Cricket Club Ground, Windhoek"
291362,NW Bracken,Australia,1,9,0,0,1,10,61,34,0,0,0,0,loss,India,11.11,3.34,50,Melbourne Cricket Ground
1317481,LH Ferguson,New Zealand,4,11,0,0,1,10,63,53,0,0,0,0,loss,Australia,36.36,5.05,50,"Cazaly's Stadium, Cairns"
65030,Yasir Hameed,Pakistan,28,57,5,0,0,0,0,0,0,0,0,0,loss,England,49.12,0.0,50,"Kennington Oval, London"
571145,Misbah-ul-Haq,Pakistan,26,48,1,0,0,0,0,0,2,0,0,0,loss,Australia,54.17,0.0,50,Sharjah Cricket Stadium
256615,MEK Hussey,Australia,30,25,2,1,0,0,0,0,0,0,0,0,win,West Indies,120.0,0.0,50,Kinrara Academy Oval
323951,M Morkel,South Africa,0,0,0,0,1,8,52,28,0,0,1,0,win,Bangladesh,0.0,3.23,50,Shere Bangla National Stadium
1030221,MJ Guptill,New Zealand,0,2,0,0,2,1,10,2,0,0,0,0,win,India,0.0,1.2,50,Feroz Shah Kotla
736443,SC Williams,Zimbabwe,1,4,0,0,1,10,61,57,0,0,1,0,loss,Australia,25.0,5.61,50,Harare Sports Club
649093,Sohail Tanvir,Pakistan,9,24,1,0,1,5,32,13,0,0,0,0,win,South Africa,37.5,2.44,50,Dubai International Cricket Stadium
562440,Sohail Tanvir,Pakistan,3,10,0,0,1,9,56,49,0,0,1,0,loss,Sri Lanka,30.0,5.25,50,Pallekele International Cricket Stadium
1119540,AD Hales,England,34,45,3,0,0,0,0,0,0,0,0,0,win,Australia,75.56,0.0,50,Riverside Ground
1029001,A Balbirnie,Ireland,30,38,4,0,0,0,0,0,0,0,0,0,loss,England,78.95,0.0,50,County Ground
602474,Sohag Gazi,Bangladesh,6,6,1,0,1,7,47,46,0,0,0,0,loss,Sri Lanka,100.0,5.87,50,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
1358078,SM Sharif,Scotland,8,27,0,0,1,9,58,45,0,0,1,0,loss,Nepal,29.63,4.66,50,"Tribhuvan University International Cricket Ground, Kirtipur"
335353,Mansoor Amjad,Pakistan,5,10,0,0,1,8,48,44,0,0,1,0,loss,Sri Lanka,50.0,5.5,50,National Stadium
237571,AB Agarkar,India,0,0,0,0,1,10,64,55,0,0,1,0,win,Pakistan,0.0,5.16,50,National Stadium
1144521,O Thomas,West Indies,1,6,0,0,1,10,62,56,0,0,1,0,loss,Sri Lanka,16.67,5.42,50,Riverside Ground
1377778,M Pathirana,Sri Lanka,0,0,0,0,1,10,63,58,0,0,1,0,win,West Indies,0.0,5.52,50,Harare Sports Club
656399,KMDN Kulasekara,Sri Lanka,10,23,1,0,1,8,51,75,0,0,0,0,loss,New Zealand,43.48,8.82,50,Hagley Oval
64862,VC Drakes,West Indies,1,15,0,0,1,10,62,62,0,0,1,0,loss,South Africa,6.67,6.0,50,Newlands
742627,DG Brownlie,New Zealand,34,52,3,0,0,0,0,0,0,0,0,0,win,Pakistan,65.38,0.0,50,Sheikh Zayed Stadium
64935,JW Wilson,New Zealand,1,2,0,0,1,9,54,68,1,0,0,0,loss,Australia,50.0,7.56,50,Basin Reserve
1133005,HG Munsey,Scotland,22,18,5,0,0,0,0,0,1,0,0,0,win,Hong Kong,122.22,0.0,50,Bulawayo Athletic Club
403381,BAW Mendis,Sri Lanka,0,0,0,0,1,5,33,21,1,0,1,0,win,India,0.0,3.82,50,R Premadasa Stadium
1322033,D Wiese,Namibia,9,13,0,0,1,8,48,41,0,0,0,0,loss,Scotland,69.23,5.12,50,"Titwood, Glasgow"
597925,R Ashwin,India,4,13,0,0,1,10,64,63,0,0,0,0,loss,Sri Lanka,30.77,5.91,50,"Sabina Park, Kingston"
1144512,HE van der Dussen,South Africa,36,49,1,1,0,0,0,0,0,0,0,0,loss,Pakistan,73.47,0.0,50,Lord's
1381214,A Athanaze,West Indies,22,19,3,1,0,1,7,6,1,0,0,0,loss,India,115.79,5.14,50,"Kensington Oval, Bridgetown, Barbados"
1144522,Mohammed Shami,India,1,2,0,0,1,9,55,67,1,0,0,0,win,Bangladesh,50.0,7.31,50,Edgbaston
351690,NT Broom,New Zealand,26,21,4,0,0,0,0,0,0,0,0,0,win,Australia,123.81,0.0,50,Melbourne Cricket Ground
439143,KA Pollard,West Indies,22,42,1,1,0,4,24,9,0,1,1,0,win,Zimbabwe,52.38,2.25,50,"Arnos Vale Ground, Kingstown"
289107,Mashrafe Mortaza,Asia XI,13,16,0,0,1,7,43,55,0,0,0,0,win,Africa XI,81.25,7.67,50,M Chinnaswamy Stadium
1144522,V Kohli,India,26,27,3,0,0,0,0,0,1,0,0,0,win,Bangladesh,96.3,0.0,50,Edgbaston
244511,Yuvraj Singh,India,24,10,3,1,0,0,0,0,1,0,0,0,win,Pakistan,240.0,0.0,50,Sheikh Zayed Stadium
800471,JE Root,England,38,64,2,0,0,0,0,0,0,0,0,0,win,South Africa,59.38,0.0,50,St George's Park
300428,CS Martin,New Zealand,0,0,0,0,0,10,60,22,1,0,4,0,win,Bangladesh,0.0,2.2,50,Queenstown Events Centre
247498,AC Botha,Ireland,1,1,0,0,1,8,48,31,0,1,0,0,win,Bangladesh,100.0,3.88,50,"Kensington Oval, Bridgetown"
1223956,Mohammed Shami,India,1,5,0,0,1,9,55,72,1,0,0,0,loss,Australia,20.0,7.85,50,Sydney Cricket Ground
534230,RS Bopara,England,0,5,0,0,1,10,60,31,0,0,1,0,win,South Africa,0.0,3.1,50,Kennington Oval
667645,NL McCullum,New Zealand,1,3,0,0,1,8,48,39,1,0,0,0,loss,India,33.33,4.88,50,Eden Park
1384435,Iftikhar Ahmed,Pakistan,3,5,0,0,1,7,42,38,1,0,0,0,loss,England,60.0,5.43,50,"Eden Gardens, Kolkata"
489214,DJG Sammy,West Indies,18,25,3,0,0,10,61,51,0,0,0,0,loss,Pakistan,72.0,5.02,50,"Beausejour Stadium, Gros Islet"
540171,MEK Hussey,Australia,26,31,3,0,0,0,0,0,1,0,0,0,loss,West Indies,83.87,0.0,50,"Beausejour Stadium, Gros Islet"
296904,DR Flynn,New Zealand,34,38,3,0,0,0,0,0,0,0,0,0,loss,England,89.47,0.0,50,Riverside Ground
64900,IJ Harvey,Australia,22,23,2,1,0,5,31,24,0,0,1,0,win,Zimbabwe,95.65,4.65,50,Harare Sports Club
1377754,S Lamichhane,Nepal,1,4,0,0,1,10,60,50,0,0,1,0,loss,West Indies,25.0,5.0,50,Harare Sports Club
936133,KJ O'Brien,Ireland,23,36,2,0,0,7,46,26,0,0,0,0,loss,Australia,63.89,3.39,50,Willowmoore Park
1140380,MDKJ Perera,Sri Lanka,30,37,4,0,0,0,0,0,0,0,0,0,loss,England,81.08,0.0,50,Rangiri Dambulla International Stadium
1104480,BKG Mendis,Sri Lanka,28,25,2,0,0,0,0,0,1,0,0,0,win,Zimbabwe,112.0,0.0,50,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
1153846,MJ Santner,New Zealand,16,9,0,1,0,10,60,46,0,0,2,0,win,Bangladesh,177.78,4.6,50,University Oval
1433371,SO Hetmyer,West Indies,24,13,0,3,0,0,0,0,1,0,0,0,loss,England,184.62,0.0,50,"Sir Vivian Richards Stadium, North Sound, Antigua"
1389389,AT Carey,Australia,14,12,2,0,0,0,0,0,3,0,0,0,loss,India,116.67,0.0,50,"Holkar Cricket Stadium, Indore"
1174240,Usman Shinwari,Pakistan,0,3,0,0,1,9,54,37,0,0,2,0,loss,Australia,0.0,4.11,50,Sheikh Zayed Stadium
410339,CK Coventry,Zimbabwe,22,22,3,1,0,0,0,0,1,0,0,0,win,Bangladesh,100.0,0.0,50,Queens Sports Club
392619,Shoaib Malik,Pakistan,27,33,1,0,0,5,33,29,0,0,1,0,loss,Australia,81.82,5.27,50,Sheikh Zayed Stadium
578615,Kamran Akmal,Pakistan,2,8,0,0,0,0,0,0,4,0,0,1,loss,West Indies,25.0,0.0,50,Kennington Oval
249751,M Muralitharan,Sri Lanka,3,2,0,0,1,10,61,41,0,0,0,0,loss,South Africa,150.0,4.03,50,"Sardar Patel Stadium, Motera"
1336052,HM Nicholls,New Zealand,26,31,3,0,0,0,0,0,1,0,0,0,win,England,83.87,0.0,50,"Sophia Gardens, Cardiff"
64865,HH Dippenaar,South Africa,30,47,4,0,0,0,0,0,0,0,0,0,loss,West Indies,63.83,0.0,50,SuperSport Park
1327509,Ravi Bishnoi,India,4,2,1,0,1,8,53,60,0,0,0,0,loss,South Africa,200.0,6.79,50,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
386532,DPMD Jayawardene,Sri Lanka,30,33,4,0,0,0,0,0,0,0,0,0,loss,India,90.91,0.0,50,R Premadasa Stadium
291365,G Gambhir,India,34,44,3,0,0,0,0,0,0,0,0,0,loss,Australia,77.27,0.0,50,Adelaide Oval
65278,PA de Silva,Sri Lanka,0,4,0,0,1,6,37,31,2,0,0,0,loss,India,0.0,5.03,50,"New Wanderers Stadium, Johannesburg"
1122284,AB de Villiers,South Africa,30,35,4,0,0,0,0,0,0,0,0,0,loss,India,85.71,0.0,50,SuperSport Park
247482,AJ Hall,South Africa,0,1,0,0,1,10,60,30,0,0,1,0,win,Sri Lanka,0.0,3.0,50,Providence Stadium
343761,Farhad Reza,Bangladesh,13,11,1,0,1,7,42,67,0,0,0,0,loss,Pakistan,118.18,9.57,50,Gaddafi Stadium
1122284,AM Rahane,India,34,51,3,0,0,0,0,0,0,0,0,0,win,South Africa,66.67,0.0,50,SuperSport Park
247482,WPUJC Vaas,Sri Lanka,0,1,0,0,1,10,60,31,0,0,1,0,loss,South Africa,0.0,3.1,50,Providence Stadium
